	canoe	trudge	kayak	trek	stride	vault	trot	hop	exit	scurry	bike	raft	dart	speed	lurch	inch	gallop	paddle	creep	stagger	meander	stumble	hike	skate	tumble	wander	cycle	hasten	chase	plunge	dash	scramble	glide	limp	taxi	row	crawl	depart	journey	float	race	hurry	arrive	drift	swim	ride	flee	cross	march	sail	descend	fly	ascend	walk	climb	rush	run	travel	go	refund	bequeath	ask	dictate	yield	guarantee	tell	mail	allot	forward	promise	trade	rent	cede	relay	read	lease	feed	explain	deny	teach	allocate	issue	show	pass	grant	award	deliver	present	offer	pay	sell	assign	transfer	give	checkpoint
Layer 6	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	0.875	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	0.96875	0.9696969696969697	0.9743589743589743	1.0	1.0	1.0	0.9523809523809523	0.9722222222222222	0.9863013698630136	1.0	0.9459459459459459	1.0	1.0	1.0	1.0	1.0	1.0	0.47297297297297297	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1950
Layer 7	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.875	1.0	1.0	1.0	1.0	1.0	0.96875	0.9696969696969697	0.9743589743589743	1.0	1.0	1.0	0.8888888888888888	0.9722222222222222	1.0	1.0	0.9459459459459459	1.0	1.0	1.0	1.0	1.0	1.0	0.33783783783783783	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1950
Layer 8	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.96875	0.9696969696969697	0.9743589743589743	1.0	0.9622641509433962	1.0	0.7301587301587301	0.9583333333333334	0.958904109589041	1.0	0.9459459459459459	1.0	1.0	1.0	1.0	1.0	1.0	0.3918918918918919	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1950
Layer 9	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	0.875	1.0	1.0	1.0	1.0	1.0	1.0	0.8333333333333334	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	0.96	1.0	1.0	1.0	1.0	0.9857142857142858	1.0	1.0	1.0	0.9891304347826086	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9743589743589743	1.0	0.9811320754716981	1.0	0.6984126984126984	0.9722222222222222	0.958904109589041	1.0	0.9459459459459459	1.0	1.0	1.0	1.0	1.0	1.0	0.36486486486486486	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1950
Layer 10	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	0.75	1.0	1.0	1.0	1.0	1.0	1.0	0.75	1.0	1.0	1.0	1.0	1.0	1.0	0.7333333333333333	1.0	1.0	0.88	1.0	1.0	1.0	1.0	0.9428571428571428	1.0	1.0	1.0	0.9891304347826086	0.9891304347826086	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9743589743589743	1.0	0.9811320754716981	1.0	0.8253968253968254	0.9861111111111112	0.958904109589041	1.0	0.9324324324324325	1.0	1.0	1.0	1.0	1.0	1.0	0.36486486486486486	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1950
Layer 11	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	0.8	1.0	1.0	1.0	0.75	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0.7333333333333333	1.0	1.0	0.8	1.0	1.0	1.0	1.0	0.9428571428571428	1.0	1.0	1.0	0.9891304347826086	0.9891304347826086	1.0	1.0	1.0	1.0	0.978494623655914	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9743589743589743	1.0	0.9622641509433962	1.0	0.8412698412698413	0.9861111111111112	0.9863013698630136	1.0	0.8648648648648649	1.0	1.0	1.0	1.0	1.0	1.0	0.33783783783783783	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9864864864864865	1.0	1950
Layer 12	1.0	0.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	0.8	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0.7333333333333333	1.0	1.0	0.84	1.0	0.9714285714285714	0.9361702127659575	1.0	0.9285714285714286	1.0	1.0	1.0	0.9891304347826086	0.9891304347826086	1.0	1.0	1.0	1.0	0.978494623655914	1.0	1.0	0.978494623655914	0.989247311827957	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9696969696969697	0.9743589743589743	1.0	0.9811320754716981	1.0	0.6349206349206349	0.9583333333333334	0.9863013698630136	1.0	0.8108108108108109	1.0	1.0	1.0	1.0	1.0	1.0	0.43243243243243246	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9864864864864865	1.0	1950
Layer 1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.75	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7333333333333333	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8817204301075269	1.0	1.0	1.0	1.0	1.0	0.9354838709677419	1.0	0.125	1.0	1.0	1.0	1.0	1.0	0.96875	1.0	1.0	1.0	0.9433962264150944	0.9642857142857143	0.9523809523809523	1.0	1.0	1.0	0.7027027027027027	1.0	1.0	1.0	1.0	1.0	1.0	0.5405405405405406	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2000
Layer 2	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	0.6	1.0	1.0	0.8333333333333334	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.956989247311828	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.875	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9743589743589743	1.0	0.9811320754716981	1.0	0.9841269841269841	0.9861111111111112	1.0	1.0	0.918918918918919	1.0	1.0	1.0	1.0	1.0	1.0	0.5945945945945946	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2000
Layer 3	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	0.6	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.956989247311828	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.875	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9743589743589743	1.0	1.0	1.0	0.9841269841269841	0.9722222222222222	1.0	1.0	0.9459459459459459	1.0	1.0	1.0	1.0	1.0	1.0	0.5945945945945946	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2000
Layer 4	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	0.6	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.989247311827957	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.875	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9743589743589743	1.0	1.0	1.0	0.9841269841269841	0.9722222222222222	1.0	1.0	0.972972972972973	1.0	1.0	1.0	1.0	1.0	1.0	0.581081081081081	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2000
Layer 5	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	0.92	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.875	1.0	1.0	1.0	1.0	1.0	0.96875	0.9696969696969697	0.9743589743589743	1.0	1.0	1.0	0.9841269841269841	0.9583333333333334	0.9863013698630136	1.0	0.9594594594594594	1.0	1.0	1.0	1.0	1.0	1.0	0.581081081081081	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2000
Layer 6	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.875	1.0	1.0	1.0	1.0	1.0	0.96875	0.9696969696969697	0.9743589743589743	1.0	0.9811320754716981	1.0	0.9841269841269841	0.9583333333333334	0.9863013698630136	1.0	0.9324324324324325	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2000
Layer 7	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6	1.0	1.0	1.0	1.0	0.75	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.875	1.0	1.0	1.0	1.0	1.0	0.96875	0.9696969696969697	0.9743589743589743	1.0	0.9622641509433962	1.0	0.9523809523809523	0.9583333333333334	1.0	1.0	0.918918918918919	1.0	1.0	1.0	1.0	1.0	1.0	0.40540540540540543	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2000
Layer 8	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	0.875	1.0	1.0	1.0	1.0	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.96875	0.9696969696969697	0.9743589743589743	1.0	0.9622641509433962	1.0	0.873015873015873	0.9583333333333334	0.958904109589041	1.0	0.9324324324324325	1.0	1.0	1.0	1.0	1.0	1.0	0.3783783783783784	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2000
Layer 9	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	0.875	1.0	1.0	1.0	1.0	1.0	1.0	0.8333333333333334	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	0.96	1.0	1.0	1.0	1.0	0.9857142857142858	1.0	1.0	1.0	0.9891304347826086	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9743589743589743	1.0	0.9622641509433962	1.0	0.873015873015873	0.9722222222222222	0.863013698630137	1.0	0.9324324324324325	1.0	1.0	1.0	1.0	1.0	1.0	0.35135135135135137	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2000
Layer 10	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6	1.0	1.0	1.0	1.0	0.75	1.0	1.0	1.0	1.0	1.0	1.0	0.5833333333333334	1.0	1.0	1.0	1.0	1.0	1.0	0.7333333333333333	1.0	1.0	0.88	1.0	1.0	1.0	1.0	0.9571428571428572	1.0	1.0	1.0	0.9891304347826086	0.9891304347826086	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9743589743589743	1.0	0.9811320754716981	1.0	0.9206349206349206	0.9583333333333334	0.9178082191780822	1.0	0.9324324324324325	1.0	1.0	1.0	1.0	1.0	1.0	0.35135135135135137	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2000
Layer 11	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	0.75	1.0	0.9	1.0	1.0	1.0	1.0	0.4166666666666667	1.0	1.0	1.0	1.0	1.0	1.0	0.7333333333333333	1.0	1.0	0.84	1.0	1.0	1.0	1.0	0.9	1.0	1.0	1.0	0.9891304347826086	0.9891304347826086	1.0	1.0	1.0	0.9891304347826086	0.989247311827957	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9696969696969697	1.0	1.0	0.9622641509433962	0.9821428571428571	0.8571428571428571	0.9444444444444444	0.9315068493150684	1.0	0.7837837837837838	1.0	1.0	1.0	1.0	1.0	1.0	0.32432432432432434	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2000
Layer 12	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	0.625	1.0	0.8	1.0	1.0	1.0	0.8181818181818182	0.5833333333333334	1.0	1.0	1.0	1.0	1.0	1.0	0.7333333333333333	1.0	1.0	0.84	1.0	1.0	0.9361702127659575	1.0	0.7285714285714285	1.0	1.0	1.0	0.9782608695652174	0.9891304347826086	1.0	1.0	1.0	0.9891304347826086	0.989247311827957	1.0	1.0	1.0	0.989247311827957	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9696969696969697	1.0	1.0	0.9811320754716981	0.9821428571428571	0.6190476190476191	0.9583333333333334	0.9863013698630136	1.0	0.7567567567567568	1.0	1.0	1.0	1.0	1.0	1.0	0.43243243243243246	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9864864864864865	1.0	2000
Layer 1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.75	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7333333333333333	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8817204301075269	1.0	1.0	1.0	1.0	1.0	0.9354838709677419	1.0	0.125	1.0	1.0	1.0	1.0	1.0	0.96875	1.0	1.0	1.0	0.9433962264150944	0.9642857142857143	0.9523809523809523	0.9166666666666666	1.0	1.0	0.7027027027027027	1.0	1.0	1.0	1.0	1.0	1.0	0.581081081081081	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9864864864864865	1.0	2100
Layer 2	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6	1.0	1.0	1.0	1.0	0.375	1.0	1.0	1.0	0.9	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.956989247311828	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.875	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9841269841269841	0.9861111111111112	1.0	1.0	0.9594594594594594	1.0	1.0	1.0	1.0	1.0	1.0	0.6216216216216216	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2100
Layer 3	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6	1.0	1.0	1.0	1.0	0.375	1.0	1.0	1.0	0.9	1.0	1.0	0.8333333333333334	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.989247311827957	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.875	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9841269841269841	0.9722222222222222	1.0	1.0	0.9594594594594594	1.0	1.0	1.0	1.0	1.0	1.0	0.5945945945945946	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2100
Layer 4	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6	1.0	1.0	1.0	1.0	0.375	1.0	1.0	1.0	1.0	1.0	1.0	0.8333333333333334	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.875	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9682539682539683	1.0	0.9863013698630136	1.0	0.9864864864864865	1.0	1.0	1.0	1.0	1.0	1.0	0.5135135135135135	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2100
Layer 5	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6	1.0	1.0	1.0	1.0	0.375	1.0	0.9	1.0	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9682539682539683	0.9861111111111112	0.9863013698630136	1.0	0.9864864864864865	1.0	1.0	1.0	1.0	1.0	1.0	0.5945945945945946	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2100
Layer 6	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	0.9	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.875	1.0	1.0	1.0	1.0	1.0	0.96875	1.0	1.0	1.0	1.0	1.0	0.9047619047619048	0.9583333333333334	0.9863013698630136	1.0	0.9864864864864865	1.0	1.0	1.0	1.0	1.0	1.0	0.44594594594594594	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2100
Layer 7	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.625	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.875	1.0	1.0	1.0	1.0	1.0	0.96875	0.9696969696969697	1.0	1.0	1.0	1.0	0.7936507936507936	0.9722222222222222	0.9863013698630136	1.0	0.9594594594594594	1.0	1.0	1.0	1.0	1.0	1.0	0.25675675675675674	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2100
Layer 8	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	0.875	1.0	1.0	1.0	1.0	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9857142857142858	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.96875	0.9696969696969697	0.9743589743589743	1.0	0.9811320754716981	1.0	0.6825396825396826	0.9583333333333334	0.958904109589041	1.0	0.9459459459459459	1.0	1.0	1.0	1.0	1.0	1.0	0.36486486486486486	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2100
Layer 9	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	0.875	1.0	1.0	1.0	1.0	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.96875	1.0	0.9743589743589743	1.0	0.9811320754716981	1.0	0.7142857142857143	0.9583333333333334	0.8904109589041096	1.0	0.9459459459459459	1.0	1.0	1.0	1.0	1.0	1.0	0.33783783783783783	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2100
Layer 10	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6	1.0	1.0	1.0	1.0	0.875	1.0	1.0	1.0	1.0	1.0	1.0	0.5833333333333334	1.0	1.0	1.0	1.0	1.0	1.0	0.7333333333333333	1.0	1.0	0.92	1.0	1.0	1.0	1.0	0.9571428571428572	1.0	1.0	1.0	0.9891304347826086	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9743589743589743	1.0	0.9811320754716981	1.0	0.9206349206349206	0.9583333333333334	0.9452054794520548	1.0	0.9459459459459459	1.0	1.0	1.0	1.0	1.0	1.0	0.28378378378378377	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2100
Layer 11	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6	1.0	1.0	1.0	1.0	0.75	1.0	0.9	1.0	1.0	1.0	1.0	0.4166666666666667	1.0	1.0	1.0	1.0	1.0	1.0	0.7333333333333333	1.0	1.0	0.92	1.0	1.0	1.0	1.0	0.9142857142857143	1.0	1.0	1.0	0.9891304347826086	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.967741935483871	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9811320754716981	1.0	0.9047619047619048	0.9444444444444444	0.9452054794520548	1.0	0.8108108108108109	1.0	1.0	1.0	1.0	1.0	1.0	0.33783783783783783	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9864864864864865	1.0	2100
Layer 12	1.0	0.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6	0.8	1.0	1.0	1.0	0.625	1.0	0.8	1.0	1.0	1.0	1.0	0.4166666666666667	1.0	1.0	1.0	1.0	1.0	1.0	0.7333333333333333	1.0	1.0	0.92	1.0	0.9714285714285714	1.0	1.0	0.8	1.0	1.0	1.0	0.9891304347826086	0.9891304347826086	1.0	1.0	1.0	0.9891304347826086	0.989247311827957	1.0	1.0	1.0	0.989247311827957	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9696969696969697	1.0	1.0	0.9811320754716981	1.0	0.8095238095238095	0.9583333333333334	0.9863013698630136	1.0	0.7027027027027027	1.0	1.0	1.0	1.0	1.0	1.0	0.3783783783783784	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.972972972972973	1.0	2100
